№,Name,Reg_number,Name_Full,Company_year,Size_company,Conflict,T,Capital,Clr,Returns,Ndter,Rddta,Total_debt
1268,"АВТОБАЗА-152, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАЗА-152""",7,0,0,0,156000,1.1731,0.0204,0.8846,0.6641,3077000
1271,"АВТОБАН, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",30.5,1,0,0,4740000,0.893,0.0122,-7.4065,0.0483,146517000
1271,"АВТОБАН, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",30.5,1,0,1,111974000,1.1468,0.0519,-1.0745,0.5613,402160000
1273,"АВТОБАН, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",6,0,0,1,4821000,1.3245,0.0523,0.0454,0.1099,8219000
1273,"АВТОБАН, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",6,0,0,0,7581000,1.4845,0.2255,-0.0038,0.1431,14976000
1274,"АВТОБАН, ООО",1.05E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",17,0,0,1,15650000,0.5175,-0.0099,3.8948,0.2392,101918000
1274,"АВТОБАН, ООО",1.05E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",17,0,0,0,14205000,0.5448,0.0075,2.531,0.2698,66286000
1275,"АВТОБАН, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",11.5,0,0,1,1626000,2.8657,0.0352,-0.0332,0.978,871000
1275,"АВТОБАН, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",11.5,0,0,0,1622000,3.8861,0.2409,-0.0364,0.973,562000
1276,"АВТОБАН, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",18.5,0,0,1,88898000,0.3835,0.0618,-0.0012,0.107,63949000
1276,"АВТОБАН, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""",18.5,0,0,0,-10906000,0.0068,-0.9711,-0.0867,0.0031,104632000
1277,"АВТОБАН, ООО ДСК",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВТОБАН""",5.5,0,0,1,628000,0.4364,0.0129,-0.5334,0.248,18237000
1277,"АВТОБАН, ООО ДСК",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВТОБАН""",5.5,0,0,0,511000,1.2485,0.0408,0.2994,0.2111,2056000
1278,"АВТОБАН-БЕРЕЗОВСКИЙ, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН-БЕРЕЗОВСКИЙ""",15,0,0,1,29209000,5.1047,0.245,6.4037,0.0566,192481000
1278,"АВТОБАН-БЕРЕЗОВСКИЙ, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН-БЕРЕЗОВСКИЙ""",15,0,0,0,28523000,1.9723,0.1482,7.5771,0.0848,223572000
1279,"АВТОБАН-ВЕСТ, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН-ВЕСТ""",6.5,1,0,1,142993000,9.6644,-0.0029,1.4083,0.087,238840000
1279,"АВТОБАН-ВЕСТ, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН-ВЕСТ""",6.5,1,0,0,115925000,6.5497,0.0089,1.6366,0.0797,269214000
1280,"АВТОБАН-ДВ, ООО СТРОИТЕЛЬНАЯ КОМПАНИЯ",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВТОБАН-ДВ""",11,0,0,1,108590000,2.0822,-0.0362,0.1506,0.3187,72527000
1280,"АВТОБАН-ДВ, ООО СТРОИТЕЛЬНАЯ КОМПАНИЯ",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВТОБАН-ДВ""",11,0,0,0,107192000,2.538,-0.0054,-0.0946,0.1897,39834000
1281,"АВТОБАН-ДОРСТРОЙ, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН-ДОРСТРОЙ""",6.5,1,0,1,2611632000,1.1007,0.2201,-0.1845,0.8751,21364889000
1281,"АВТОБАН-ДОРСТРОЙ, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН-ДОРСТРОЙ""",6.5,1,0,0,605143000,1.0918,0.1735,0.069,0.9202,8995783000
1283,"АВТОБАН-КАМЕНСК, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН-КАМЕНСК""",16,0,0,1,5098000,2.8816,0.0341,8.4164,0.1718,48199000
1283,"АВТОБАН-КАМЕНСК, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН-КАМЕНСК""",16,0,0,0,5069000,17.7232,0.0306,9.203,0.172,49094000
1286,"АВТОБАТ, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАТ""",8,0,0,0,9296000,1.3742,0.0753,0.1155,0.1831,24840000
1286,"АВТОБАТ, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАТ""",8,0,0,1,6998000,2.0398,0.0902,1.5976,0.3827,30122000
1287,"АВТОБАТ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАТ""",9,0,0,0,1962000,1.0345,0.0135,0.6259,,3248000
1287,"АВТОБАТ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАТ""",9,0,0,1,760000,1.26,-0.0124,1.475,0.0713,15449000
1288,"АВТОБАУ, АО",1.11E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОБАУ""",12.5,1,0,0,126434000,0.8073,0.02,2.4223,0.1751,432322000
1288,"АВТОБАУ, АО",1.11E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОБАУ""",12.5,1,0,1,128246000,1.0373,0.0322,2.8517,0.239,478842000
1291,"АВТОБЕТОНЫЧ-НН, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБЕТОНЫЧ-НН""",12.5,,0,1,-7450000,0.6542,,-1.2635,0.7149,10193000
1291,"АВТОБЕТОНЫЧ-НН, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБЕТОНЫЧ-НН""",12.5,,0,0,-6506000,0.6632,-0.1366,-1.4468,0.5402,10136000
1292,"АВТОБИЗ, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИЗ""",16.5,1,0,1,582696000,5.1263,0.0451,0.3985,0.3013,446565000
1292,"АВТОБИЗ, ООО",1.06E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИЗ""",16.5,1,0,0,584290000,7.7528,0.051,0.724,0.2452,588200000
1293,"АВТОБИЗНЕС, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИЗНЕС""",10.5,0,0,0,1646000,1.2894,0.0529,0.4313,0.1702,5688000
1293,"АВТОБИЗНЕС, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИЗНЕС""",10.5,0,0,1,-2604000,0.765,0.03,-1.9412,0.3327,11082000
1295,"АВТОБИЗНЕС, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИЗНЕС""",6,0,0,1,-77000,0.0002,1,0.039,,15230000
1296,"АВТОБИЗНЕСЦЕНТР, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИЗНЕСЦЕНТР""",9.5,0,0,1,1200000,0.868,0.0487,-0.1258,0.696,53604000
1296,"АВТОБИЗНЕСЦЕНТР, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИЗНЕСЦЕНТР""",9.5,0,0,0,-30224000,0.5544,0.0051,0.0651,0.5635,82078000
1297,"АВТОБИОГРАФИЯ ПУЛКОВО, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИОГРАФИЯ ПУЛКОВО""",14,1,0,0,-72760000,1.9767,-0.0741,-7.0133,0.3423,738099000
1297,"АВТОБИОГРАФИЯ ПУЛКОВО, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИОГРАФИЯ ПУЛКОВО""",14,1,0,1,337788000,1.517,-0.0935,0.4878,0.3304,431838000
1298,"АВТОБИС, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИС""",12,0,0,1,509000,10.8115,0.0883,1.7898,0.1019,12099000
1298,"АВТОБИС, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБИС""",12,0,0,0,90000,1.3846,0.0246,0.8111,0.9198,234000
1299,"АВТОБЛЮЗ, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБЛЮЗ""",13,0,0,0,-1076000,0.0282,0.0923,-4.0836,0.001,19208000
1299,"АВТОБЛЮЗ, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБЛЮЗ""",13,0,0,1,-1139000,0.0355,0.0946,-3.475,,11781000
1300,"АВТОБОНУМ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБОНУМ""",10,0,0,0,-5971000,4.5886,0.3925,-2.3217,0.151,14811000
1300,"АВТОБОНУМ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБОНУМ""",10,0,0,1,-2632000,8.2519,0.2202,-4.1379,0.0836,11086000
1301,"АВТОБОРТ, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБОРТ""",11.5,0,0,0,826000,0.8138,0.0212,-0.115,0.4786,2793000
1303,"АВТОБУРСЕРВИС, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУРСЕРВИС""",10,0,0,1,12000,1.0012,-0.0404,-43.1667,0.686,9862000
1303,"АВТОБУРСЕРВИС, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУРСЕРВИС""",10,0,0,0,-558000,0.9422,-0.0962,5.8692,0.5187,9648000
1304,"АВТОБУС 142, ООО",1.13E+12,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АВТОБУС 142,9,0,0,1,21857000,1.1434,0.3192,0.4504,0.1384,16899000
1304,"АВТОБУС 142, ООО",1.13E+12,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АВТОБУС 142,9,0,0,0,13894000,8.1973,0.3211,0.9277,0.2189,14405000
1305,"АВТОБУС 36, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУС 36""",11,0,0,0,648000,1.0165,0.0077,1.2731,0.7851,54579000
1305,"АВТОБУС 36, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУС 36""",11,0,0,1,712000,1.0287,0.034,0.5098,0.6711,45755000
1306,"АВТОБУС 62, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУС 62""",8,0,0,1,629000,0.5073,0.0218,40.8967,0.3154,35441000
1306,"АВТОБУС 62, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУС 62""",8,0,0,0,486000,0.496,0.0142,43.2675,0.322,25078000
1307,"АВТОБУС, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУС""",8,0,0,0,53185000,0.1897,0.3928,3.2118,0.0356,178385000
1307,"АВТОБУС, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУС""",8,0,0,1,55933000,0.416,0.3776,1.8371,0.0293,120761000
1308,"АВТОБУС, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУС""",25,0,0,0,3627000,3.1172,0.0939,0.6876,0.3603,4062000
1308,"АВТОБУС, ООО",1.03E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУС""",25,0,0,1,3741000,7.3765,0.0757,0.7196,0.4771,3507000
1309,"АВТОБУСНАЯ ЛИЗИНГОВАЯ КОМПАНИЯ, ООО",1.05E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУСНАЯ ЛИЗИНГОВАЯ КОМПАНИЯ""",18,0,0,0,81334000,1.3195,0.0852,0.9115,0.14,111860000
1309,"АВТОБУСНАЯ ЛИЗИНГОВАЯ КОМПАНИЯ, ООО",1.05E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУСНАЯ ЛИЗИНГОВАЯ КОМПАНИЯ""",18,0,0,1,82906000,0.9177,0.0702,0.4672,0.2561,94483000
1311,"АВТОБУСНЫЙ-ЦЕНТР СТОЛИЦА, ООО",5.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУСНЫЙ-ЦЕНТР СТОЛИЦА""",5,1,0,0,1752000,1.6124,0.0117,-1.9817,0.0345,2861000
1311,"АВТОБУСНЫЙ-ЦЕНТР СТОЛИЦА, ООО",5.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБУСНЫЙ-ЦЕНТР СТОЛИЦА""",5,1,0,1,2969000,0.997,0.0123,-30.1627,0.3061,354620000
1313,"АВТОБЫТ, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБЫТ""",30,,0,0,27029000,3.6733,0.338,-0.0774,,7313000
1314,"АВТОВАЗ, АО",1.03E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОВАЗ""",30,1,0,0,636000000,0.8579,0.0261,201.0388,0.2218,1.51E+11
1314,"АВТОВАЗ, АО",1.03E+12,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОВАЗ""",30,1,0,1,1117124000,0.7759,0.0141,102.7524,0.1433,1.33E+11
1316,"АВТОВАЗАГРО, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВАЗАГРО""",10.5,0,0,0,4854000,0.9651,-0.061,-0.1399,0.709,24481000
1316,"АВТОВАЗАГРО, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВАЗАГРО""",10.5,0,0,1,5107000,0.8639,0.0202,-0.0172,0.6091,22563000
1319,"АВТОВЕНТ, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВЕНТ""",5.5,0,0,0,213000,1.2882,0.0323,-0.0094,0.6586,739000
1319,"АВТОВЕНТ, ООО",1.18E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВЕНТ""",5.5,0,0,1,379000,1.0898,-0.0134,-0.4776,0.3756,4219000
1320,"АВТОВИД, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВИД""",18.5,0,0,0,10236000,4.0701,0.2684,0.5284,0.026,5933000
1320,"АВТОВИД, ООО",1.04E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВИД""",18.5,0,0,1,11292000,5.5329,0.2794,0.3406,0.0225,4617000
1321,"АВТОВИЛИДЖ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВИЛИДЖ""",9,0,0,0,58000,2.6111,0.033,-0.2069,0.8723,36000
1321,"АВТОВИЛИДЖ, ООО",1.14E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВИЛИДЖ""",9,0,0,1,35000,1.2482,0.004,,0.608,141000
1324,"АВТОВОЗ-163, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОЗ-163""",7,0,0,1,1386000,1.0808,0.0161,-0.1097,0.6157,17149000
1324,"АВТОВОЗ-163, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОЗ-163""",7,0,0,0,940000,1.0941,0.0241,-0.0957,0.905,9992000
1326,"АВТОВОКЗАЛ КАЛУГА, ГП",1.02E+12,"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КАЛУЖСКОЙ ОБЛАСТИ ""АВТОВОКЗАЛ ""КАЛУГА""",29.5,0,0,0,46130000,2.2282,0.0586,-0.0667,0.1413,5219000
1326,"АВТОВОКЗАЛ КАЛУГА, ГП",1.02E+12,"ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ КАЛУЖСКОЙ ОБЛАСТИ ""АВТОВОКЗАЛ ""КАЛУГА""",29.5,0,0,1,46180000,1.8058,0.0643,-0.054,0.0616,3404000
1327,"АВТОВОКЗАЛ, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОКЗАЛ""",16,,0,0,-5117000,0.1568,-0.1882,-0.6041,0.265,10158000
1328,"АВТОВОКЗАЛ, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОКЗАЛ""",15.5,0,0,1,-7483000,0.0233,0.0675,-0.3182,,10352000
1328,"АВТОВОКЗАЛ, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОКЗАЛ""",15.5,0,0,0,-4074000,0.4077,-0.0665,-0.5515,0.0442,9499000
1329,"АВТОВОЛГАСТРОЙ, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОЛГАСТРОЙ""",8,1,0,0,169095000,1.1622,0.0338,1.0246,0.489,1005980000
1329,"АВТОВОЛГАСТРОЙ, ООО",1.15E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОЛГАСТРОЙ""",8,1,0,1,206689000,1.137,0.0018,2.22,0.3995,1460777000
1331,"АВТОВОСХОД, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОСХОД""",7,0,0,0,5384000,1.4169,0.0663,0.8776,0.1784,13621000
1331,"АВТОВОСХОД, ООО",1.17E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВОСХОД""",7,0,0,1,7376000,1.4487,0.0437,0.7629,0.2366,15213000
1333,"АВТОВЫКУП, ООО",5.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВЫКУП""",7,,0,1,-54952000,0.9275,-0.4336,-1.9747,0.0528,108309000
1333,"АВТОВЫКУП, ООО",5.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВЫКУП""",7,,0,0,-54228000,1.0937,-0.0715,-2.2518,0.048,126545000
1334,"АВТОВЭЛ ТРЕЙД, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВЭЛ ТРЕЙД""",7.5,0,0,0,-4826000,0.8286,-0.0353,-3.6533,0.0167,28164000
1334,"АВТОВЭЛ ТРЕЙД, ООО",1.16E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОВЭЛ ТРЕЙД""",7.5,0,0,1,-4824000,3.719,-0.111,-1.0537,0.1142,5393000
1337,"АВТОГАЗ, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗ""",14.5,,0,0,-3000,0.9952,0.2471,-210,0.0622,630000
1337,"АВТОГАЗ, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗ""",14.5,,0,1,15000,1.0283,,35.3333,,530000
1339,"АВТОГАЗ, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗ""",11.5,0,0,1,-9794000,0.1832,-29.5,-1.9941,0.0334,19741000
1339,"АВТОГАЗ, ООО",1.12E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗ""",11.5,0,0,0,2743000,1.7623,0.137,6.9719,0.006,19226000
1340,"АВТОГАЗ, ООО",1.09E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗ""",13,0,0,0,2991000,18.5941,-0.0763,-0.544,0.3755,170000
1340,"АВТОГАЗ, ООО",1.09E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗ""",13,0,0,1,3046000,20.5256,0.0238,-0.568,0.3607,156000
1342,"АВТОГАЗОСЕРВИС-ПЛЮС, ООО",1.02E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗОСЕРВИС-ПЛЮС""",21.5,,0,0,13918000,2.2698,0.0491,-1.2212,0.2435,10060000
1344,"АВТОГАЗСЕРВИС, ООО",1.1E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАЗСЕРВИС""",13,0,0,1,61683000,0.2976,0.1912,0.203,0.0809,52303000
1346,"АВТОГАЛАКТИКА, ООО",1.11E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОЛОМБАРД ГАЛАКТИКА""",12,0,0,1,70000,10.4599,0.4827,60.5857,0.8087,5868000
1353,"АВТОГАРАНТ, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАРАНТ""",15,0,1,1,1715000,4.7974,0.1757,0.3364,0.8863,1197000
1353,"АВТОГАРАНТ, ООО",1.07E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАРАНТ""",15,0,1,0,193000,3.6896,0.0159,5.9845,0.9058,1708000
1354,"АВТОГАРАНТ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАРАНТ""",10,0,1,0,10000,1.002,0.0858,466.8,0.985,5044000
1354,"АВТОГАРАНТ, ООО",1.13E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГАРАНТ""",10,0,1,1,10000,1.0174,0.0814,,0.9829,574000
1355,"АВТОГЕКО, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГЕКО""",16,0,0,1,5493000,13.7733,-1.0479,-0.0117,0.0424,75000
1355,"АВТОГЕКО, ООО",1.08E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГЕКО""",16,0,0,0,8550000,62.5,-1.4805,-0.0033,0.2519,48000
1357,"АВТОГЕОМЕТРИЯ, ООО",1.09E+12,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОГЕОМЕТРИЯ""",13,0,0,0,4620000,1.0121,0.086,-0.4052,0.1766,3791000
